simmulate_count,hull_id,engine_id,propeller_id,NPV
205,1,2,52,258677105.71133471,19:26:15
206,1,3,52,272730086.46142948,19:34:25
207,1,4,52,256166341.3048189,19:37:38
208,1,1,53,176506041.64883509,19:42:23
209,1,2,53,261710627.4530021,19:49:02
210,1,3,53,271247211.0214383,19:56:57
211,1,4,53,253240381.00709549,20:00:09
212,1,1,54,182049648.15794483,20:04:54
213,1,2,54,264420549.76138505,20:11:33
214,1,3,54,272361367.05056667,20:19:28
215,1,4,54,255919984.69352141,20:22:36
216,1,1,55,189904499.22016606,20:27:20
217,1,2,55,268468871.72507393,20:33:59
218,1,3,55,265641981.08205786,20:41:43
219,1,4,55,252595776.36932993,20:44:55
220,1,1,56,197231780.83389995,20:49:40
221,1,2,56,270254162.13668483,20:56:19
222,1,3,56,269486548.81293035,21:04:03
223,1,4,56,248508242.69600013,21:07:14
224,1,1,57,154625834.23600227,21:11:59
225,1,2,57,269681814.25840151,21:18:56
226,1,3,57,270008102.57142574,21:26:52
227,1,4,57,255862074.79641908,21:29:48
