hull_id,engine_id,propeller_id,NPV
1,3,499,268939277.90002352
1,4,499,248375429.07076803
1,1,500,193386538.59753588
1,2,500,270844101.29689556
1,3,500,269278936.6654532
1,4,500,251407374.40064141
1,1,501,201814523.33880639
1,2,501,273157180.21817523
1,3,501,270398561.39770281
1,4,501,248308856.45273989
1,1,502,209937485.44662955
1,2,502,276110355.17965752
1,3,502,270944185.65101868
1,4,502,246529676.60526568
1,1,503,212022417.01211366
1,2,503,275382943.95117474
1,3,503,269368315.68456835
1,4,503,250689195.30531788
1,1,504,216795436.57644808
1,2,504,276294815.31907874
1,3,504,270411613.62790269
1,4,504,242824027.05555364
1,1,505,182022447.93551427
1,2,505,265297916.48214537
1,3,505,272019598.85088664
1,4,505,254677765.81959727
1,1,506,186735119.29039571
1,2,506,266838891.26895532
1,3,506,268939277.90002352
1,4,506,248375429.07076803
1,1,507,193386538.59753588
1,2,507,270844101.29689556
1,3,507,269278936.6654532
1,4,507,251407374.40064141
1,1,508,201814523.33880639
1,2,508,273157180.21817523
1,3,508,270398561.39770281
1,4,508,248308856.45273989
1,1,509,209937485.44662955
1,2,509,276110355.17965752
1,3,509,270944185.65101868
1,4,509,246529676.60526568
1,1,510,213104647.9866668
1,2,510,275382943.95117474
1,3,510,269368315.68456835
1,4,510,250689195.30531788
1,1,511,216795436.57644808
1,2,511,276294815.31907874
1,3,511,270411613.62790269
1,4,511,242824027.05555364
1,1,512,182104851.24924496
1,2,512,265297916.48214537
1,3,512,272019598.85088664
1,4,512,254677765.81959727
1,1,513,187914084.95907766
1,2,513,266838891.26895532
1,3,513,268939277.90002352
1,4,513,248375429.07076803
1,1,514,194523793.56831318
1,2,514,270844101.29689556
1,3,514,269278936.6654532
1,4,514,251407374.40064141
1,1,515,201814523.33880639
1,2,515,271801122.07099998
1,3,515,270398561.39770281
1,4,515,248308856.45273989
1,1,516,209937485.44662955
1,2,516,276110355.17965752
1,3,516,270944185.65101868
1,4,516,246529676.60526568
1,1,517,213104647.9866668
1,2,517,275382943.95117474
1,3,517,269368315.68456835
1,4,517,250689195.30531788
1,1,518,216795436.57644808
1,2,518,276294815.31907874
1,3,518,270411613.62790269
1,4,518,242824027.05555364
1,1,519,182104851.24924496
1,2,519,265297916.48214537
1,3,519,271508544.77616709
1,4,519,254677765.81959727
1,1,520,188713787.65426573
1,2,520,266838891.26895532
1,3,520,268939277.90002352
1,4,520,248375429.07076803
1,1,521,195306555.03862321
1,2,521,270844101.29689556
1,3,521,269278936.6654532
1,4,521,251407374.40064141
1,1,522,201893521.43950009
1,2,522,271801122.07099998
1,3,522,270398561.39770281
1,4,522,248575414.315054
1,1,523,209937485.44662955
1,2,523,274091860.09200418
1,3,523,270944185.65101868
1,4,523,250584994.70149437
1,1,524,213815956.66090837
1,2,524,275382943.95117474
1,3,524,269368315.68456835
1,4,524,250689195.30531788
1,1,525,216795436.57644808
1,2,525,276294815.31907874
1,3,525,270411613.62790269
1,4,525,242824027.05555364
1,1,526,182782555.38218793
1,2,526,265930837.17165321
1,3,526,271508544.77616709
1,4,526,254677765.81959727
1,1,527,188795002.57850981
1,2,527,266838891.26895532
1,3,527,268939277.90002352
1,4,527,248375429.07076803
1,1,528,195386635.14827177
1,2,528,270844101.29689556
1,3,528,269278936.6654532
1,4,528,251407374.40064141
1,1,529,203609528.57460079
1,2,529,271801122.07099998
1,3,529,270398561.39770281
1,4,529,248575414.315054
1,1,530,204903121.56398779
1,2,530,274091860.09200418
1,3,530,270944185.65101868
1,4,530,250584994.70149437
1,1,531,213728527.35934007
1,2,531,275382943.95117474
1,3,531,269368315.68456835
1,4,531,250689195.30531788
1,1,532,214046197.06152251
1,2,532,276294815.31907874
1,3,532,270411613.62790269
1,4,532,242824027.05555364
1,1,533,180006457.50202602
1,2,533,265930837.17165321
1,3,533,271508544.77616709
1,4,533,254648472.12823451
1,1,534,189587429.84115306
1,2,534,266838891.26895532
1,3,534,268939277.90002352
1,4,534,248375429.07076803
1,1,535,195386635.14827177
1,2,535,271352033.48042315
1,3,535,269278936.6654532
1,4,535,251377947.38485834
1,1,536,203609528.57460079
1,2,536,271801122.07099998
1,3,536,270398561.39770281
1,4,536,248575414.315054
1,1,537,205638323.7893815
1,2,537,274091860.09200418
1,3,537,270944185.65101868
1,4,537,250584994.70149437
1,1,538,213728527.35934007
1,2,538,274091860.09200418
1,3,538,269368315.68456835
1,4,538,250689195.30531788
1,1,539,215004179.25488836
1,2,539,276294815.31907874
1,3,539,269923897.5154888
1,4,539,242824027.05555364
1,1,540,191483865.34055772
1,2,540,266838891.26895532
1,3,540,273495946.46552402
1,4,540,250613234.1315577
1,1,541,197151658.49498969
1,2,541,271352033.48042315
1,3,541,268060089.30538946
1,4,541,253238594.45223665
1,1,542,198413521.45353916
1,2,542,271733630.36490232
1,3,542,269201612.61423343
1,4,542,246365823.71227345
1,1,543,206741374.98274231
1,2,543,273157180.21817523
1,3,543,268990807.22128761
1,4,543,249386426.74496749
1,1,544,210807694.37173751
1,2,544,274091860.09200418
1,3,544,270077037.76797652
1,4,544,245748447.24160084
1,1,545,215004179.25488836
1,2,545,274568826.61410099
1,3,545,271309649.99252373
1,4,545,247668423.07396412
1,1,546,215676958.91248393
1,2,546,275514203.5945946
1,3,546,271823005.02932382
1,4,546,241787387.8011888
1,1,547,191483865.34055772
1,2,547,266838891.26895532
1,3,547,273495946.46552402
1,4,547,250613234.1315577
1,1,548,197151658.49498969
1,2,548,271352033.48042315
1,3,548,268060089.30538946
1,4,548,253238594.45223665
1,1,549,199165066.77231127
1,2,549,271733630.36490232
1,3,549,269201612.61423343
1,4,549,246365823.71227345
1,1,550,206741374.98274231
1,2,550,273157180.21817523
1,3,550,268990807.22128761
1,4,550,249386426.74496749
1,1,551,210807694.37173751
1,2,551,274091860.09200418
1,3,551,270270893.88593119
1,4,551,245748447.24160084
1,1,552,215744613.77244854
1,2,552,274568826.61410099
1,3,552,271309649.99252373
1,4,552,247668423.07396412
1,1,553,215676958.91248393
1,2,553,275514203.5945946
1,3,553,271823005.02932382
1,4,553,241783464.23950303
1,1,554,187610618.58954725
1,2,554,266838891.26895532
1,3,554,267697286.17553464
1,4,554,250518707.70320874
1,1,555,197920836.51679096
1,2,555,271352033.48042315
1,3,555,268060089.30538946
1,4,555,253238594.45223665
1,1,556,199165066.77231127
1,2,556,271733630.36490232
1,3,556,269201612.61423343
1,4,556,246365823.71227345
1,1,557,203838577.69209966
1,2,557,273157180.21817523
1,3,557,269527468.22841024
1,4,557,249386426.74496749
1,1,558,210807694.37173751
1,2,558,274091860.09200418
1,3,558,270270893.88593119
1,4,558,245748447.24160084
1,1,559,215632505.5253503
1,2,559,274568826.61410099
1,3,559,271309649.99252373
1,4,559,247668423.07396412
1,1,560,215676958.91248393
1,2,560,275514203.5945946
1,3,560,271823005.02932382
1,4,560,241783464.23950303
1,1,561,182059104.41244179
1,2,561,266838891.26895532
1,3,561,267697286.17553464
1,4,561,250518707.70320874
1,1,562,192517422.19171166
1,2,562,271352033.48042315
1,3,562,268060089.30538946
1,4,562,253238594.45223665
1,1,563,199165066.77231127
1,2,563,271733630.36490232
1,3,563,269201612.61423343
1,4,563,246365823.71227345
1,1,564,203838577.69209966
1,2,564,273157491.97379166
1,3,564,269527468.22841024
1,4,564,249386426.74496749
1,1,565,210807694.37173751
1,2,565,274091860.09200418
1,3,565,270270893.88593119
1,4,565,245748447.24160084
1,1,566,215632505.5253503
1,2,566,274568826.61410099
1,3,566,271309649.99252373
1,4,566,247668423.07396412
1,1,567,215676958.91248393
1,2,567,275514203.5945946
1,3,567,271823005.02932382
1,4,567,241783464.23950303
1,1,568,182020611.52737984
1,2,568,266838891.26895532
1,3,568,267697286.17553464
1,4,568,250518707.70320874
1,1,569,192517422.19171166
1,2,569,271352033.48042315
1,3,569,268060089.30538946
1,4,569,253238594.45223665
1,1,570,199165066.77231127
1,2,570,270844101.29689556
1,3,570,269201612.61423343
1,4,570,246365823.71227345
1,1,571,203838577.69209966
1,2,571,273157491.97379166
1,3,571,271569744.39625365
1,4,571,249386426.74496749
1,1,572,210787021.41635156
1,2,572,274091860.09200418
1,3,572,270270893.88593119
1,4,572,245748447.24160084
1,1,573,215632505.5253503
1,2,573,274568826.61410099
1,3,573,271309649.99252373
1,4,573,247668423.07396412
1,1,574,216342387.45855623
1,2,574,275514203.5945946
1,3,574,271823005.02932382
1,4,574,241783464.23950303
1,1,575,182020611.52737984
1,2,575,266838891.26895532
1,3,575,267697286.17553464
1,4,575,250518707.70320874
1,1,576,188758863.4766494
1,2,576,271352033.48042315
1,3,576,268060089.30538946
1,4,576,253238594.45223665
1,1,577,196209551.5159618
1,2,577,270844101.29689556
1,3,577,269201612.61423343
1,4,577,246365823.71227345
1,1,578,204525813.91886613
1,2,578,273157491.97379166
1,3,578,271569744.39625365
1,4,578,249386426.74496749
1,1,579,211450153.73932007
1,2,579,274091860.09200418
1,3,579,270270893.88593119
1,4,579,245748447.24160084
1,1,580,215632505.5253503
1,2,580,274568826.61410099
1,3,580,271309649.99252373
1,4,580,247668423.07396412
1,1,581,220364184.2925618
1,2,581,275514203.5945946
1,3,581,271823005.02932382
1,4,581,241783464.23950303
1,1,582,184042824.02567109
1,2,582,266838891.26895532
1,3,582,267697286.17553464
1,4,582,252084475.51978037
1,1,583,189556037.34729102
1,2,583,271352033.48042315
1,3,583,268060089.30538946
1,4,583,253238594.45223665
1,1,584,197333803.16803235
1,2,584,270844101.29689556
1,3,584,269201612.61423343
1,4,584,246365823.71227345
1,1,585,204525813.91886613
1,2,585,273157491.97379166
1,3,585,271569744.39625365
1,4,585,249386426.74496749
1,1,586,211424265.63241428
1,2,586,274091860.09200418
1,3,586,270270893.88593119
1,4,586,245748447.24160084
1,1,587,215632505.5253503
1,2,587,274568826.61410099
1,3,587,271309649.99252373
1,4,587,247668423.07396412
1,1,588,220364184.2925618
1,2,588,275514203.5945946
1,3,588,271823005.02932382
1,4,588,241783464.23950303
1,1,589,184042824.02567109
1,2,589,266838891.26895532
1,3,589,267697286.17553464
1,4,589,250518707.70320874
1,1,590,190721597.83221042
1,2,590,271352033.48042315
1,3,590,268060089.30538946
1,4,590,253238594.45223665
1,1,591,197303038.50916672
1,2,591,270844101.29689556
1,3,591,269201612.61423343
1,4,591,246365823.71227345
1,1,592,204495794.34086123
1,2,592,273157491.97379166
1,3,592,271569744.39625365
1,4,592,249386426.74496749
1,1,593,211424265.63241428
1,2,593,274091860.09200418
1,3,593,270270893.88593119
1,4,593,245748447.24160084
1,1,594,215632505.5253503
1,2,594,274568826.61410099
1,3,594,271309649.99252373
1,4,594,247668423.07396412
1,1,595,220364184.2925618
1,2,595,275514203.5945946
1,3,595,271823005.02932382
1,4,595,241783464.23950303
1,1,596,184042824.02567109
1,2,596,266838891.26895532
1,3,596,267697286.17553464
1,4,596,250518707.70320874
1,1,597,190721597.83221042
1,2,597,269422491.21976531
1,3,597,268060089.30538946
1,4,597,253238594.45223665
1,1,598,197303038.50916672
1,2,598,270844101.29689556
1,3,598,269201612.61423343
1,4,598,246365823.71227345
1,1,599,205588849.74531245
1,2,599,273157180.21817523
1,3,599,271569744.39625365
1,4,599,249386426.74496749
1,1,600,207563555.18522429
1,2,600,274091860.09200418
1,3,600,270270893.88593119
1,4,600,245748447.24160084
1,1,601,215632505.5253503
1,2,601,274568826.61410099
1,3,601,271309649.99252373
1,4,601,247982252.22469917
1,1,602,220364184.2925618
1,2,602,275514203.5945946
1,3,602,271823005.02932382
1,4,602,245225003.42788285
1,1,603,184795688.50531575
1,2,603,266838891.26895532
1,3,603,273495946.46552402
1,4,603,250518707.70320874
1,1,604,190721597.83221042
1,2,604,269959240.20267314
1,3,604,268060089.30538946
1,4,604,253238594.45223665
1,1,605,198023459.25962898
1,2,605,271733630.36490232
1,3,605,269201612.61423343
1,4,605,246314766.10654116
1,1,606,205588849.74531245
1,2,606,273157180.21817523
1,3,606,269527468.22841024
1,4,606,249386426.74496749
1,1,607,209421045.60415363
1,2,607,274091860.09200418
1,3,607,270270893.88593119
1,4,607,245748447.24160084
1,1,608,214704417.94957688
1,2,608,274568826.61410099
1,3,608,271309649.99252373
1,4,608,246001471.85792714
1,1,609,217646551.31083253
1,2,609,275514203.5945946
1,3,609,271823005.02932382
1,4,609,245225003.42788285
1,1,610,184795688.50531575
1,2,610,267362855.76011926
1,3,610,273495946.46552402
1,4,610,250518707.70320874
1,1,611,191458095.05324009
1,2,611,269959240.20267314
1,3,611,268060089.30538946
1,4,611,253238594.45223665
1,1,612,198023459.25962898
1,2,612,271733630.36490232
1,3,612,269201612.61423343
1,4,612,246314766.10654116
1,1,613,205588849.74531245
1,2,613,273157180.21817523
1,3,613,269527468.22841024
1,4,613,249386426.74496749
1,1,614,208582522.2922402
1,2,614,274091860.09200418
1,3,614,270270893.88593119
1,4,614,245748447.24160084
1,1,615,214716337.64141622
1,2,615,274568826.61410099
1,3,615,271309649.99252373
1,4,615,246001471.85792714
1,1,616,217646446.47575518
1,2,616,275514203.5945946
1,3,616,271823005.02932382
1,4,616,245225003.42788285
1,1,617,193393425.5159691
1,2,617,266838891.26895532
1,3,617,266814932.7086235
1,4,617,248324135.21215618
1,1,618,199903144.63568607
1,2,618,271733630.36490232
1,3,618,270643437.81099498
1,4,618,249245161.73459023
1,1,619,207348725.68511665
1,2,619,273157180.21817523
1,3,619,270398561.39770281
1,4,619,251676972.76350346
1,1,620,209310149.17015401
1,2,620,274091860.09200418
1,3,620,270944185.65101868
1,4,620,245311936.11706334
1,1,621,214587926.73022696
1,2,621,274568826.61410099
1,3,621,270085944.38636488
1,4,621,243743704.7800464
1,1,622,219305050.84718275
1,2,622,275514203.5945946
1,3,622,269923897.5154888
1,4,622,247940573.49173042
1,1,623,223028996.84479401
1,2,623,267527726.43963879
1,3,623,270928509.18515342
1,4,623,242142129.08190694
1,1,624,193393425.5159691
1,2,624,266838891.26895532
1,3,624,266814932.7086235
1,4,624,248324135.21215618
1,1,625,194542570.38789675
1,2,625,270844101.29689556
1,3,625,269541056.69798142
1,4,625,249245161.73459023
1,1,626,207348725.68511665
1,2,626,273157180.21817523
1,3,626,270398561.39770281
1,4,626,249501479.41555241
1,1,627,209310149.17015401
1,2,627,274091860.09200418
1,3,627,270944185.65101868
1,4,627,245311936.11706334
1,1,628,218080371.85593796
1,2,628,274568826.61410099
1,3,628,270085944.38636488
1,4,628,243743704.7800464
1,1,629,219305050.84718275
1,2,629,275514203.5945946
1,3,629,269923897.5154888
1,4,629,247940573.49173042
1,1,630,223028996.84479401
1,2,630,268876944.35087132
1,3,630,270928509.18515342
1,4,630,242142129.08190694
1,1,631,187890138.27046257
1,2,631,269886179.07397139
1,3,631,266814932.7086235
1,4,631,248375429.07076803
1,1,632,194542570.38789675
1,2,632,270844101.29689556
1,3,632,269278936.6654532
1,4,632,249245161.73459023
1,1,633,208092097.20945916
1,2,633,273157180.21817523
1,3,633,270398561.39770281
1,4,633,249501479.41555241
1,1,634,206435830.33594394
1,2,634,274091860.09200418
1,3,634,270944185.65101868
1,4,634,245311936.11706334
1,1,635,218003051.1857613
1,2,635,274568826.61410099
1,3,635,269368315.68456835
1,4,635,243743704.7800464
1,1,636,215580856.76217175
1,2,636,275514203.5945946
1,3,636,269923897.5154888
1,4,636,247940573.49173042
1,1,637,223028996.84479401
1,2,637,268876944.35087132
1,3,637,270928509.18515342
1,4,637,242142129.08190694
1,1,638,188666349.60348645
1,2,638,269886179.07397139
1,3,638,266814932.7086235
1,4,638,248375429.07076803
1,1,639,194542570.38789675
1,2,639,270844101.29689556
1,3,639,269278936.6654532
1,4,639,249245161.73459023
1,1,640,202901016.14811093
1,2,640,273157180.21817523
1,3,640,270398561.39770281
1,4,640,249501479.41555241
1,1,641,206435830.33594394
1,2,641,276110355.17965752
1,3,641,270944185.65101868
1,4,641,245311936.11706334
1,1,642,214178334.10078833
1,2,642,274568826.61410099
1,3,642,269368315.68456835
1,4,642,243743704.7800464
1,1,643,215580856.76217175
1,2,643,275514203.5945946
1,3,643,270411613.62790269
1,4,643,247940573.49173042
1,1,644,223028996.84479401
1,2,644,268876944.35087132
1,3,644,270928509.18515342
1,4,644,242142129.08190694
1,1,645,195307651.98043832
1,2,645,269886179.07397139
1,3,645,266814932.7086235
1,4,645,248375429.07076803
1,1,646,195301951.35173944
1,2,646,270844101.29689556
1,3,646,269278936.6654532
1,4,646,249245161.73459023
1,1,647,202901016.14811093
1,2,647,273157180.21817523
1,3,647,270398561.39770281
1,4,647,249532191.23187232
1,1,648,210030554.96571153
1,2,648,276110355.17965752
1,3,648,270944185.65101868
1,4,648,245311936.11706334
1,1,649,211408959.28584078
1,2,649,274568826.61410099
1,3,649,269368315.68456835
1,4,649,243743704.7800464
1,1,650,215580856.76217175
1,2,650,275514203.5945946
1,3,650,270411613.62790269
1,4,650,247940573.49173042
1,1,651,223028996.84479401
1,2,651,268396417.26196146
1,3,651,270928509.18515342
1,4,651,242142129.08190694
1,1,652,191432616.94123882
1,2,652,269886179.07397139
1,3,652,268939277.90002352
1,4,652,248375429.07076803
1,1,653,201766220.33154824
1,2,653,270844101.29689556
1,3,653,269278936.6654532
1,4,653,249274514.45521134
1,1,654,202901016.14811093
1,2,654,273157180.21817523
1,3,654,270398561.39770281
1,4,654,249532191.23187232
1,1,655,211118993.26382336
1,2,655,276110355.17965752
1,3,655,270944185.65101868
1,4,655,245311936.11706334
1,1,656,211408959.28584078
1,2,656,274568826.61410099
1,3,656,269368315.68456835
1,4,656,243743704.7800464
1,1,657,219276673.68419945
1,2,657,275514203.5945946
1,3,657,270411613.62790269
1,4,657,247940573.49173042
1,1,658,223896876.51407534
1,2,658,268396417.26196146
1,3,658,270928509.18515342
1,4,658,242142129.08190694
1,1,659,191378569.88824973
1,2,659,269350091.76598001
1,3,659,268939277.90002352
1,4,659,248375429.07076803
1,1,660,201712887.70686063
1,2,660,270844101.29689556
1,3,660,269278936.6654532
1,4,660,249274514.45521134
1,1,661,199972621.31098166
1,2,661,273157180.21817523
1,3,661,270398561.39770281
1,4,661,249532191.23187232
1,1,662,211118993.26382336
1,2,662,276110355.17965752
1,3,662,270944185.65101868
1,4,662,245311936.11706334
1,1,663,211408959.28584078
1,2,663,274568826.61410099
1,3,663,269368315.68456835
1,4,663,243743704.7800464
1,1,664,219276673.68419945
1,2,664,275514203.5945946
1,3,664,270411613.62790269
1,4,664,247940573.49173042
1,1,665,223896876.51407534
1,2,665,268396417.26196146
1,3,665,270928509.18515342
1,4,665,242089450.67990023
1,1,666,185928976.95932841
1,2,666,269886179.07397139
1,3,666,268939277.90002352
1,4,666,248375429.07076803
1,1,667,197154239.0492636
1,2,667,270844101.29689556
1,3,667,269278936.6654532
1,4,667,249274514.45521134
1,1,668,199972621.31098166
1,2,668,273157180.21817523
1,3,668,270398561.39770281
1,4,668,249532191.23187232
1,1,669,208271104.45486164
1,2,669,276110355.17965752
1,3,669,270944185.65101868
1,4,669,245311936.11706334
1,1,670,211386056.28706649
1,2,670,274568826.61410099
1,3,670,269368315.68456835
1,4,670,243743704.7800464
1,1,671,219276673.68419945
1,2,671,275514203.5945946
1,3,671,270411613.62790269
1,4,671,247940573.49173042
1,1,672,223896876.51407534
1,2,672,268396417.26196146
1,3,672,270928509.18515342
1,4,672,242089450.67990023
1,1,673,186735119.29039571
1,2,673,269886179.07397139
1,3,673,268939277.90002352
1,4,673,248375429.07076803
1,1,674,197154239.0492636
1,2,674,270844101.29689556
1,3,674,269278936.6654532
1,4,674,249274514.45521134
1,1,675,199972621.31098166
1,2,675,273157180.21817523
1,3,675,270398561.39770281
1,4,675,249532191.23187232
1,1,676,208271104.45486164
1,2,676,276110355.17965752
1,3,676,270944185.65101868
1,4,676,245311936.11706334
1,1,677,211386056.28706649
1,2,677,274568826.61410099
1,3,677,269368315.68456835
1,4,677,247753961.46552262
1,1,678,219973878.42914155
1,2,678,275514203.5945946
1,3,678,270411613.62790269
1,4,678,244026231.62390366
1,1,679,224564882.22176608
1,2,679,268396417.26196146
1,3,679,270928509.18515342
1,4,679,242089450.67990023
1,1,680,186735119.29039571
1,2,680,269886179.07397139
1,3,680,268939277.90002352
1,4,680,248375429.07076803
1,1,681,193386538.59753588
1,2,681,270844101.29689556
1,3,681,269278936.6654532
1,4,681,249274514.45521134
1,1,682,199942101.49908718
1,2,682,273157180.21817523
1,3,682,270398561.39770281
1,4,682,249532191.23187232
1,1,683,208319305.70253932
1,2,683,276110355.17965752
1,3,683,270944185.65101868
1,4,683,245311936.11706334
1,1,684,211303251.89019337
1,2,684,274568826.61410099
1,3,684,269368315.68456835
1,4,684,247753961.46552262
1,1,685,219973878.42914155
1,2,685,275514203.5945946
1,3,685,270411613.62790269
1,4,685,244026231.62390366
1,1,686,224564882.22176608
1,2,686,268876944.35087132
1,3,686,270928509.18515342
1,4,686,242089450.67990023
1,1,687,186735119.29039571
1,2,687,266838891.26895532
1,3,687,266814932.7086235
1,4,687,248375429.07076803
1,1,688,193386538.59753588
1,2,688,270844101.29689556
1,3,688,269278936.6654532
1,4,688,249245161.73459023
1,1,689,201814523.33880639
1,2,689,273157180.21817523
1,3,689,270398561.39770281
1,4,689,249532191.23187232
1,1,690,208319305.70253932
1,2,690,274091860.09200418
1,3,690,270944185.65101868
1,4,690,245311936.11706334
1,1,691,212022417.01211366
1,2,691,274568826.61410099
1,3,691,269368315.68456835
1,4,691,247753961.46552262
1,1,692,219973878.42914155
1,2,692,275514203.5945946
1,3,692,270411613.62790269
1,4,692,243973018.95630899
1,1,693,224564838.08698115
1,2,693,276437551.69365746
1,3,693,270928509.18515342
1,4,693,244573511.00530249
1,1,694,197151658.49498969
1,2,694,272241586.73398256
1,3,694,273828695.86820799
1,4,694,253471013.02312368
1,1,695,203609528.57460079
1,2,695,271801122.07099998
1,3,695,268665951.40267789
1,4,695,250466123.64278755
1,1,696,205638323.7893815
1,2,696,274091559.71867239
1,3,696,269769201.71254528
1,4,696,253319894.29648179
1,1,697,213728527.35934007
1,2,697,274091860.09200418
1,3,697,270077037.76797652
1,4,697,246629929.00314629
1,1,698,216789256.40979072
1,2,698,276294815.31907874
1,3,698,268698056.22043967
1,4,698,245822943.24789631
1,1,699,218023877.91681582
1,2,699,273418114.2697379
1,3,699,269724484.90200657
1,4,699,244401932.44420186
1,1,700,226621463.80504179
1,2,700,269746504.28900427
1,3,700,271418520.30953962
1,4,700,244227431.65625489
1,1,701,197151658.49498969
1,2,701,271352033.48042315
1,3,701,268060089.30538946
1,4,701,253471013.02312368
1,1,702,203609528.57460079
1,2,702,271801122.07099998
1,3,702,269201612.61423343
1,4,702,250466123.64278755
1,1,703,205638323.7893815
1,2,703,272966526.37800759
1,3,703,269769201.71254528
1,4,703,253319894.29648179
1,1,704,213728527.35934007
1,2,704,274091860.09200418
1,3,704,270077037.76797652
1,4,704,246637591.23251122
1,1,705,216789256.40979072
1,2,705,276294815.31907874
1,3,705,269185741.34018683
1,4,705,245822943.24789631
1,1,706,218023877.91681582
1,2,706,273418114.2697379
1,3,706,269724484.90200657
1,4,706,244401932.44420186
1,1,707,226621463.80504179
1,2,707,269746504.28900427
1,3,707,270236421.66367573
1,4,707,244227431.65625489
1,1,708,197151658.49498969
1,2,708,271352033.48042315
1,3,708,268060089.30538946
1,4,708,253471013.02312368
1,1,709,203609528.57460079
1,2,709,271801122.07099998
1,3,709,269201612.61423343
1,4,709,250466123.64278755
1,1,710,205638323.7893815
1,2,710,273157180.21817523
1,3,710,269769201.71254528
1,4,710,253319894.29648179
1,1,711,213728527.35934007
1,2,711,274091860.09200418
1,3,711,270077037.76797652
1,4,711,246637591.23251122
1,1,712,216789256.40979072
1,2,712,276294815.31907874
1,3,712,269185741.34018683
1,4,712,245822943.24789631
1,1,713,218023877.91681582
1,2,713,275514203.5945946
1,3,713,269724484.90200657
1,4,713,244401932.44420186
1,1,714,226621463.80504179
1,2,714,268876944.35087132
1,3,714,270236421.66367573
1,4,714,244227431.65625489
1,1,715,197151658.49498969
1,2,715,271352033.48042315
1,3,715,268060089.30538946
1,4,715,253471013.02312368
1,1,716,203609528.57460079
1,2,716,271733630.36490232
1,3,716,269201612.61423343
1,4,716,250466123.64278755
1,1,717,205638323.7893815
1,2,717,273157180.21817523
1,3,717,268990807.22128761
1,4,717,253319894.29648179
1,1,718,213728527.35934007
1,2,718,275382943.95117474
1,3,718,270077037.76797652
1,4,718,246637591.23251122
1,1,719,214046197.06152251
1,2,719,276294815.31907874
1,3,719,269185741.34018683
1,4,719,245822943.24789631
1,1,720,218712538.63252211
1,2,720,275514203.5945946
1,3,720,269724484.90200657
1,4,720,242439729.77704915
1,1,721,227154475.75621772
1,2,721,268876944.35087132
1,3,721,273371285.2162509
1,4,721,244227431.65625489
1,1,722,197151658.49498969
1,2,722,271352033.48042315
1,3,722,268060089.30538946
1,4,722,253471013.02312368
1,1,723,203609528.57460079
1,2,723,271733630.36490232
1,3,723,269201612.61423343
1,4,723,250466123.64278755
1,1,724,205638323.7893815
1,2,724,273157180.21817523
1,3,724,268990807.22128761
1,4,724,253319894.29648179
1,1,725,213728527.35934007
1,2,725,275382943.95117474
1,3,725,270077037.76797652
1,4,725,246637591.23251122
1,1,726,214046197.06152251
1,2,726,274568826.61410099
1,3,726,269185741.34018683
1,4,726,245822943.24789631
1,1,727,218712538.63252211
1,2,727,275514203.5945946
1,3,727,272905948.31326628
1,4,727,242439729.77704915
1,1,728,227154475.75621772
1,2,728,268396417.26196146
1,3,728,273371285.2162509
1,4,728,244227431.65625489
1,1,729,197920836.51679096
1,2,729,271352033.48042315
1,3,729,268060089.30538946
1,4,729,253471013.02312368
1,1,730,199084939.99363565
1,2,730,271733630.36490232
1,3,730,269201612.61423343
1,4,730,250466123.64278755
1,1,731,205638323.7893815
1,2,731,273157491.97379166
1,3,731,268990807.22128761
1,4,731,253319894.29648179
1,1,732,213728527.35934007
1,2,732,275382943.95117474
1,3,732,270077037.76797652
1,4,732,246637591.23251122
1,1,733,214046197.06152251
1,2,733,274568826.61410099
1,3,733,269185741.34018683
1,4,733,245822943.24789631
1,1,734,218712538.63252211
1,2,734,275514203.5945946
1,3,734,272905948.31326628
1,4,734,234545043.5170747
1,1,735,227154475.75621772
1,2,735,268396417.26196146
1,3,735,273371285.2162509
1,4,735,244227431.65625489
1,1,736,197920836.51679096
1,2,736,271352033.48042315
1,3,736,268060089.30538946
1,4,736,253471013.02312368
1,1,737,199084939.99363565
1,2,737,271733630.36490232
1,3,737,269201612.61423343
1,4,737,250466123.64278755
1,1,738,205638323.7893815
1,2,738,273157491.97379166
1,3,738,269527468.22841024
1,4,738,253319894.29648179
1,1,739,213728527.35934007
1,2,739,275382943.95117474
1,3,739,270077037.76797652
1,4,739,246637591.23251122
1,1,740,215004179.25488836
1,2,740,274568826.61410099
1,3,740,269185741.34018683
1,4,740,245822943.24789631
1,1,741,218712538.63252211
1,2,741,275514203.5945946
1,3,741,272905948.31326628
1,4,741,234545043.5170747
1,1,742,227154475.75621772
1,2,742,268396417.26196146
1,3,742,273371285.2162509
1,4,742,244537503.93092203
1,1,743,192517422.19171166
1,2,743,271352033.48042315
1,3,743,268060089.30538946
1,4,743,253471013.02312368
1,1,744,199084939.99363565
1,2,744,271733630.36490232
1,3,744,269201612.61423343
1,4,744,250466123.64278755
1,1,745,203838577.69209966
1,2,745,273157491.97379166
1,3,745,269527468.22841024
1,4,745,253319894.29648179
1,1,746,210908578.86280948
1,2,746,275382943.95117474
1,3,746,270077037.76797652
1,4,746,246637591.23251122
1,1,747,215004179.25488836
1,2,747,274568826.61410099
1,3,747,272413664.60502541
1,4,747,245822943.24789631
1,1,748,218712538.63252211
1,2,748,275514203.5945946
1,3,748,272905948.31326628
1,4,748,234545043.5170747
